date,product,vertical,active_robots,avg_uptime_hours,errors,avg_distance_km
2024-08-27,Aido Rover,outdoor_patrol,5,15.09,7.0,11.54
2024-08-27,Fari,eldercare,12,11.65,7.0,9.34
2024-08-27,Senpai,education,10,16.12,9.0,14.06
2024-08-27,Sentinel Prime AI,indoor_security,6,15.22,2.0,14.42
2024-08-28,Aido Humanoid,humanoid,15,13.49,11.0,10.74
2024-08-28,Aido Rover,outdoor_patrol,7,15.93,2.0,14.41
2024-08-28,Fari,eldercare,11,13.79,13.0,10.52
2024-08-28,Senpai,education,9,12.88,7.0,14.17
2024-08-28,Sentinel Prime AI,indoor_security,7,16.91,6.0,12.5
2024-08-29,Aido Humanoid,humanoid,15,11.68,9.0,11.13
2024-08-29,Aido Rover,outdoor_patrol,7,18.41,7.0,10.55
2024-08-29,Fari,eldercare,12,15.33,22.0,14.05
2024-08-29,Senpai,education,9,13.14,3.0,15.53
2024-08-29,Sentinel Prime AI,indoor_security,8,12.72,7.0,9.14
2024-08-30,Aido Humanoid,humanoid,15,15.16,19.0,15.84
2024-08-30,Aido Rover,outdoor_patrol,7,16.86,5.0,11.82
2024-08-30,Fari,eldercare,12,15.23,16.0,14.38
2024-08-30,Senpai,education,10,14.08,5.0,9.57
2024-08-30,Sentinel Prime AI,indoor_security,8,18.09,3.0,11.41
2024-08-31,Aido Humanoid,humanoid,14,12.64,21.0,12.53
2024-08-31,Aido Rover,outdoor_patrol,7,11.46,3.0,11.19
2024-08-31,Fari,eldercare,12,14.33,6.0,10.95
2024-08-31,Senpai,education,9,16.34,6.0,8.8
2024-08-31,Sentinel Prime AI,indoor_security,7,12.07,10.0,16.23
2024-09-01,Aido Humanoid,humanoid,15,12.26,10.0,10.95
2024-09-01,Aido Rover,outdoor_patrol,7,14.59,5.0,18.63
2024-09-01,Fari,eldercare,12,13.35,1.0,15.18
2024-09-01,Senpai,education,10,15.17,19.0,14.72
2024-09-01,Sentinel Prime AI,indoor_security,8,13.7,8.0,15.14
2024-09-02,Aido Humanoid,humanoid,15,15.81,6.0,10.28
2024-09-02,Aido Rover,outdoor_patrol,7,16.42,8.0,13.14
2024-09-02,Fari,eldercare,10,17.27,6.0,11.43
2024-09-02,Senpai,education,10,15.66,3.0,12.7
2024-09-02,Sentinel Prime AI,indoor_security,8,14.59,6.0,12.17
2024-09-03,Aido Humanoid,humanoid,15,14.69,11.0,9.88
2024-09-03,Aido Rover,outdoor_patrol,7,15.84,9.0,9.02
2024-09-03,Fari,eldercare,12,12.66,5.0,11.74
2024-09-03,Senpai,education,10,12.01,8.0,13.55
2024-09-03,Sentinel Prime AI,indoor_security,8,15.9,5.0,12.48
2024-09-04,Aido Humanoid,humanoid,14,15.06,14.0,9.13
2024-09-04,Aido Rover,outdoor_patrol,7,18.43,12.0,13.93
2024-09-04,Fari,eldercare,11,13.91,3.0,8.49
2024-09-04,Senpai,education,8,16.33,12.0,15.44
2024-09-04,Sentinel Prime AI,indoor_security,7,13.92,5.0,17.84
2024-09-05,Aido Humanoid,humanoid,15,14.2,15.0,12.67
2024-09-05,Aido Rover,outdoor_patrol,8,20.46,3.0,9.99
2024-09-05,Fari,eldercare,11,14.43,14.0,13.25
2024-09-05,Senpai,education,10,11.09,14.0,10.42
2024-09-05,Sentinel Prime AI,indoor_security,6,13.62,2.0,7.67
2024-09-06,Aido Humanoid,humanoid,15,14.98,12.0,10.43
2024-09-06,Aido Rover,outdoor_patrol,8,11.01,2.0,14.68
2024-09-06,Fari,eldercare,12,13.88,11.0,12.56
2024-09-06,Senpai,education,9,11.94,10.0,16.6
2024-09-06,Sentinel Prime AI,indoor_security,8,12.2,15.0,15.08
2024-09-07,Aido Humanoid,humanoid,15,13.58,17.0,11.8
2024-09-07,Aido Rover,outdoor_patrol,8,16.52,9.0,10.45
2024-09-07,Fari,eldercare,11,13.32,15.0,12.56
2024-09-07,Senpai,education,9,15.66,9.0,16.09
2024-09-07,Sentinel Prime AI,indoor_security,8,18.46,5.0,10.52
2024-09-08,Aido Humanoid,humanoid,16,15.4,5.0,13.12
2024-09-08,Aido Rover,outdoor_patrol,8,13.65,4.0,12.11
2024-09-08,Fari,eldercare,10,14.99,13.0,15.13
2024-09-08,Senpai,education,10,17.56,9.0,12.44
2024-09-08,Sentinel Prime AI,indoor_security,8,13.36,4.0,10.18
2024-09-09,Aido Humanoid,humanoid,14,16.82,14.0,12.61
2024-09-09,Aido Rover,outdoor_patrol,8,14.15,3.0,18.13
2024-09-09,Fari,eldercare,12,13.92,5.0,13.6
2024-09-09,Senpai,education,10,14.84,6.0,10.44
2024-09-09,Sentinel Prime AI,indoor_security,8,15.96,4.0,10.69
2024-09-10,Aido Humanoid,humanoid,16,16.4,7.0,11.34
2024-09-10,Aido Rover,outdoor_patrol,7,14.76,3.0,12.16
2024-09-10,Fari,eldercare,12,14.69,11.0,14.82
2024-09-10,Senpai,education,10,15.33,2.0,15.34
2024-09-10,Sentinel Prime AI,indoor_security,7,12.95,5.0,9.19
2024-09-11,Aido Humanoid,humanoid,16,13.71,9.0,12.84
2024-09-11,Aido Rover,outdoor_patrol,8,13.88,11.0,14.08
2024-09-11,Fari,eldercare,12,16.12,11.0,10.56
2024-09-11,Senpai,education,10,14.53,8.0,14.27
2024-09-11,Sentinel Prime AI,indoor_security,8,12.32,1.0,14.84
2024-09-12,Aido Humanoid,humanoid,15,13.16,12.0,15.88
2024-09-12,Aido Rover,outdoor_patrol,8,17.76,9.0,9.17
2024-09-12,Fari,eldercare,11,13.45,5.0,12.64
2024-09-12,Senpai,education,10,14.23,7.0,11.64
2024-09-12,Sentinel Prime AI,indoor_security,8,13.59,5.0,13.71
2024-09-13,Aido Humanoid,humanoid,16,14.12,18.0,14.91
2024-09-13,Aido Rover,outdoor_patrol,8,18.02,11.0,12.83
2024-09-13,Fari,eldercare,12,16.09,9.0,10.21
2024-09-13,Senpai,education,9,17.44,11.0,15.18
2024-09-13,Sentinel Prime AI,indoor_security,8,16.69,10.0,10.98
2024-09-14,Aido Humanoid,humanoid,16,14.57,6.0,11.92
2024-09-14,Aido Rover,outdoor_patrol,7,16.66,2.0,8.29
2024-09-14,Fari,eldercare,12,15.17,8.0,7.91
2024-09-14,Senpai,education,11,11.79,9.0,14.56
2024-09-14,Sentinel Prime AI,indoor_security,7,14.11,5.0,11.58
2024-09-15,Aido Humanoid,humanoid,15,14.71,17.0,12.35
2024-09-15,Aido Rover,outdoor_patrol,8,14.08,7.0,10.22
2024-09-15,Fari,eldercare,12,16.08,1.0,10.46
2024-09-15,Senpai,education,10,15.88,9.0,12.22
2024-09-15,Sentinel Prime AI,indoor_security,8,14.02,9.0,12.95
2024-09-16,Aido Humanoid,humanoid,15,12.31,22.0,15.87
2024-09-16,Aido Rover,outdoor_patrol,8,16.88,2.0,11.14
2024-09-16,Fari,eldercare,10,14.79,16.0,12.05
2024-09-16,Senpai,education,11,14.02,12.0,14.59
2024-09-16,Sentinel Prime AI,indoor_security,8,14.38,9.0,14.3
2024-09-17,Aido Humanoid,humanoid,15,14.36,13.0,14.51
2024-09-17,Aido Rover,outdoor_patrol,8,12.47,4.0,9.11
2024-09-17,Fari,eldercare,11,15.76,7.0,7.4
2024-09-17,Senpai,education,10,17.92,15.0,7.96
2024-09-17,Sentinel Prime AI,indoor_security,6,14.08,11.0,17.09
2024-09-18,Aido Humanoid,humanoid,15,17.45,10.0,12.87
2024-09-18,Aido Rover,outdoor_patrol,8,11.4,10.0,10.53
2024-09-18,Fari,eldercare,11,11.69,19.0,13.29
2024-09-18,Senpai,education,11,16.18,7.0,14.59
2024-09-18,Sentinel Prime AI,indoor_security,8,15.31,3.0,14.05
2024-09-19,Aido Humanoid,humanoid,16,13.72,31.0,12.79
2024-09-19,Aido Rover,outdoor_patrol,7,16.77,12.0,12.77
2024-09-19,Fari,eldercare,13,14.27,6.0,11.08
2024-09-19,Senpai,education,10,16.03,10.0,8.95
2024-09-19,Sentinel Prime AI,indoor_security,8,17.71,16.0,13.71
2024-09-20,Aido Humanoid,humanoid,16,12.86,13.0,9.75
2024-09-20,Aido Rover,outdoor_patrol,8,16.57,6.0,12.33
2024-09-20,Fari,eldercare,13,16.61,17.0,14.12
2024-09-20,Senpai,education,9,13.54,11.0,12.38
2024-09-20,Sentinel Prime AI,indoor_security,8,14.86,4.0,9.09
2024-09-21,Aido Humanoid,humanoid,16,16.29,22.0,13.72
2024-09-21,Aido Rover,outdoor_patrol,7,15.89,8.0,11.37
2024-09-21,Fari,eldercare,11,13.16,6.0,11.5
2024-09-21,Senpai,education,10,14.63,11.0,8.77
2024-09-21,Sentinel Prime AI,indoor_security,8,12.88,5.0,12.24
2024-09-22,Aido Humanoid,humanoid,16,14.49,16.0,14.76
2024-09-22,Aido Rover,outdoor_patrol,8,16.2,10.0,9.96
2024-09-22,Fari,eldercare,13,14.96,15.0,12.66
2024-09-22,Senpai,education,11,11.62,8.0,10.34
2024-09-22,Sentinel Prime AI,indoor_security,8,14.36,3.0,9.3
2024-09-23,Aido Humanoid,humanoid,15,16.61,7.0,12.31
2024-09-23,Aido Rover,outdoor_patrol,7,15.23,4.0,15.04
2024-09-23,Fari,eldercare,13,16.46,11.0,12.05
2024-09-23,Senpai,education,10,13.98,10.0,15.79
2024-09-23,Sentinel Prime AI,indoor_security,8,15.78,9.0,13.24
2024-09-24,Aido Humanoid,humanoid,16,14.19,15.0,12.87
2024-09-24,Aido Rover,outdoor_patrol,8,14.65,1.0,12.41
2024-09-24,Fari,eldercare,13,13.82,18.0,13.94
2024-09-24,Senpai,education,10,16.46,5.0,11.1
2024-09-24,Sentinel Prime AI,indoor_security,9,14.38,15.0,14.72
2024-09-25,Aido Humanoid,humanoid,16,14.86,18.0,14.04
2024-09-25,Aido Rover,outdoor_patrol,8,12.78,4.0,16.8
2024-09-25,Fari,eldercare,13,13.7,9.0,10.48
2024-09-25,Senpai,education,11,11.35,16.0,12.25
2024-09-25,Sentinel Prime AI,indoor_security,9,12.52,6.0,13.37
2024-09-26,Aido Humanoid,humanoid,15,16.22,10.0,14.25
2024-09-26,Aido Rover,outdoor_patrol,8,14.9,4.0,13.15
2024-09-26,Fari,eldercare,13,12.4,15.0,14.7
2024-09-26,Senpai,education,12,11.91,5.0,14.09
2024-09-26,Sentinel Prime AI,indoor_security,9,15.81,1.0,12.86
2024-09-27,Aido Humanoid,humanoid,15,12.93,13.0,11.63
2024-09-27,Aido Rover,outdoor_patrol,8,17.29,2.0,18.33
2024-09-27,Fari,eldercare,13,15.0,5.0,11.87
2024-09-27,Senpai,education,11,12.6,4.0,13.7
2024-09-27,Sentinel Prime AI,indoor_security,8,14.11,2.0,10.42
2024-09-28,Aido Humanoid,humanoid,14,16.01,15.0,16.07
2024-09-28,Aido Rover,outdoor_patrol,7,15.73,7.0,16.83
2024-09-28,Fari,eldercare,13,16.3,15.0,11.87
2024-09-28,Senpai,education,12,12.68,10.0,12.28
2024-09-28,Sentinel Prime AI,indoor_security,9,13.69,3.0,14.5
2024-09-29,Aido Humanoid,humanoid,14,14.81,17.0,13.79
2024-09-29,Aido Rover,outdoor_patrol,8,17.02,10.0,14.31
2024-09-29,Fari,eldercare,12,14.65,7.0,11.7
2024-09-29,Senpai,education,11,14.67,8.0,12.99
2024-09-29,Sentinel Prime AI,indoor_security,9,14.17,5.0,9.43
2024-09-30,Aido Humanoid,humanoid,16,15.56,4.0,13.74
2024-09-30,Aido Rover,outdoor_patrol,8,15.31,1.0,12.29
2024-09-30,Fari,eldercare,13,16.9,14.0,14.56
2024-09-30,Senpai,education,12,14.93,12.0,14.61
2024-09-30,Sentinel Prime AI,indoor_security,9,14.74,11.0,8.16
2024-10-01,Aido Humanoid,humanoid,14,15.08,26.0,11.81
2024-10-01,Aido Rover,outdoor_patrol,8,12.03,3.0,15.28
2024-10-01,Fari,eldercare,13,13.58,17.0,9.81
2024-10-01,Senpai,education,11,14.32,11.0,14.18
2024-10-01,Sentinel Prime AI,indoor_security,10,15.53,14.0,10.01
2024-10-02,Aido Humanoid,humanoid,17,11.83,20.0,12.35
2024-10-02,Aido Rover,outdoor_patrol,8,15.55,8.0,9.31
2024-10-02,Fari,eldercare,14,14.11,12.0,13.67
2024-10-02,Senpai,education,12,14.94,7.0,10.61
2024-10-02,Sentinel Prime AI,indoor_security,11,13.22,11.0,12.76
2024-10-03,Aido Humanoid,humanoid,16,13.25,18.0,11.14
2024-10-03,Aido Rover,outdoor_patrol,8,14.39,7.0,17.33
2024-10-03,Fari,eldercare,12,12.76,18.0,15.62
2024-10-03,Senpai,education,13,13.31,10.0,10.85
2024-10-03,Sentinel Prime AI,indoor_security,11,16.34,12.0,12.09
2024-10-04,Aido Humanoid,humanoid,18,15.72,30.0,11.5
2024-10-04,Aido Rover,outdoor_patrol,8,10.97,5.0,18.15
2024-10-04,Fari,eldercare,13,13.32,16.0,13.07
2024-10-04,Senpai,education,12,12.08,11.0,15.16
2024-10-04,Sentinel Prime AI,indoor_security,11,13.63,17.0,14.59
2024-10-05,Aido Humanoid,humanoid,18,12.6,14.0,14.14
2024-10-05,Aido Rover,outdoor_patrol,8,12.77,6.0,13.36
2024-10-05,Fari,eldercare,13,16.29,10.0,9.45
2024-10-05,Senpai,education,13,13.72,15.0,14.18
2024-10-05,Sentinel Prime AI,indoor_security,12,13.27,11.0,10.88
2024-10-06,Aido Humanoid,humanoid,17,13.1,20.0,11.83
2024-10-06,Aido Rover,outdoor_patrol,8,14.62,4.0,17.77
2024-10-06,Fari,eldercare,14,15.88,4.0,13.1
2024-10-06,Senpai,education,13,15.29,7.0,12.3
2024-10-06,Sentinel Prime AI,indoor_security,12,13.31,25.0,11.68
2024-10-07,Aido Humanoid,humanoid,17,16.33,11.0,14.45
2024-10-07,Aido Rover,outdoor_patrol,8,11.21,17.0,8.18
2024-10-07,Fari,eldercare,14,14.83,13.0,15.17
2024-10-07,Senpai,education,12,14.0,6.0,12.77
2024-10-07,Sentinel Prime AI,indoor_security,11,16.97,6.0,12.76
2024-10-08,Aido Humanoid,humanoid,17,12.72,15.0,12.67
2024-10-08,Aido Rover,outdoor_patrol,7,15.91,4.0,14.76
2024-10-08,Fari,eldercare,14,13.4,7.0,16.88
2024-10-08,Senpai,education,13,11.91,7.0,14.88
2024-10-08,Sentinel Prime AI,indoor_security,11,12.98,23.0,13.85
2024-10-09,Aido Humanoid,humanoid,19,14.7,12.0,14.92
2024-10-09,Aido Rover,outdoor_patrol,8,14.71,8.0,16.14
2024-10-09,Fari,eldercare,12,17.23,9.0,9.88
2024-10-09,Senpai,education,13,18.15,7.0,10.46
2024-10-09,Sentinel Prime AI,indoor_security,11,15.12,7.0,13.14
2024-10-10,Aido Humanoid,humanoid,19,15.96,12.0,11.34
2024-10-10,Aido Rover,outdoor_patrol,7,13.37,5.0,10.01
2024-10-10,Fari,eldercare,14,13.28,8.0,12.55
2024-10-10,Senpai,education,14,14.48,5.0,12.64
2024-10-10,Sentinel Prime AI,indoor_security,12,15.41,10.0,10.95
2024-10-11,Aido Humanoid,humanoid,19,15.95,21.0,14.54
2024-10-11,Aido Rover,outdoor_patrol,7,16.19,2.0,14.74
2024-10-11,Fari,eldercare,13,12.92,16.0,14.57
2024-10-11,Senpai,education,14,12.5,6.0,11.56
2024-10-11,Sentinel Prime AI,indoor_security,12,15.35,9.0,7.58
2024-10-12,Aido Humanoid,humanoid,20,15.6,13.0,11.11
2024-10-12,Aido Rover,outdoor_patrol,7,10.74,2.0,17.07
2024-10-12,Fari,eldercare,14,16.9,15.0,15.91
2024-10-12,Senpai,education,14,15.26,10.0,11.44
2024-10-12,Sentinel Prime AI,indoor_security,11,11.76,1.0,11.86
2024-10-13,Aido Humanoid,humanoid,17,13.28,7.0,13.81
2024-10-13,Aido Rover,outdoor_patrol,7,16.33,9.0,16.59
2024-10-13,Fari,eldercare,14,15.67,6.0,9.34
2024-10-13,Senpai,education,14,14.99,22.0,12.31
2024-10-13,Sentinel Prime AI,indoor_security,12,13.04,11.0,13.42
2024-10-14,Aido Humanoid,humanoid,19,14.38,29.0,10.98
2024-10-14,Aido Rover,outdoor_patrol,7,17.56,3.0,13.3
2024-10-14,Fari,eldercare,13,14.7,10.0,11.5
2024-10-14,Senpai,education,15,16.46,8.0,13.21
2024-10-14,Sentinel Prime AI,indoor_security,11,15.31,10.0,14.88
2024-10-15,Aido Humanoid,humanoid,20,14.59,17.0,14.67
2024-10-15,Aido Rover,outdoor_patrol,8,15.55,8.0,17.17
2024-10-15,Fari,eldercare,13,15.63,10.0,11.62
2024-10-15,Senpai,education,17,14.14,20.0,11.74
2024-10-15,Sentinel Prime AI,indoor_security,12,14.9,8.0,11.91
2024-10-16,Aido Humanoid,humanoid,20,14.57,4.0,14.54
2024-10-16,Aido Rover,outdoor_patrol,8,11.44,2.0,10.83
2024-10-16,Fari,eldercare,13,16.48,7.0,14.96
2024-10-16,Senpai,education,18,14.9,11.0,14.25
2024-10-16,Sentinel Prime AI,indoor_security,13,14.63,12.0,11.15
2024-10-17,Aido Humanoid,humanoid,20,13.51,34.0,11.85
2024-10-17,Aido Rover,outdoor_patrol,8,15.05,8.0,14.91
2024-10-17,Fari,eldercare,12,13.83,15.0,9.61
2024-10-17,Senpai,education,17,15.42,18.0,12.71
2024-10-17,Sentinel Prime AI,indoor_security,13,13.67,17.0,10.76
2024-10-18,Aido Humanoid,humanoid,19,15.94,16.0,10.3
2024-10-18,Aido Rover,outdoor_patrol,7,16.81,6.0,8.22
2024-10-18,Fari,eldercare,13,11.64,15.0,12.73
2024-10-18,Senpai,education,16,16.04,16.0,13.34
2024-10-18,Sentinel Prime AI,indoor_security,13,14.24,4.0,14.01
2024-10-19,Aido Humanoid,humanoid,20,13.98,10.0,11.99
2024-10-19,Aido Rover,outdoor_patrol,7,13.62,3.0,7.62
2024-10-19,Fari,eldercare,14,14.49,17.0,12.41
2024-10-19,Senpai,education,18,13.11,24.0,12.46
2024-10-19,Sentinel Prime AI,indoor_security,13,14.19,15.0,13.72
2024-10-20,Aido Humanoid,humanoid,21,14.16,19.0,12.94
2024-10-20,Aido Rover,outdoor_patrol,8,14.68,3.0,14.15
2024-10-20,Fari,eldercare,13,14.5,7.0,15.56
2024-10-20,Senpai,education,18,14.96,7.0,11.59
2024-10-20,Sentinel Prime AI,indoor_security,14,13.41,5.0,15.19
2024-10-21,Aido Humanoid,humanoid,19,13.81,9.0,14.02
2024-10-21,Aido Rover,outdoor_patrol,8,15.37,14.0,12.91
2024-10-21,Fari,eldercare,12,15.07,10.0,13.23
2024-10-21,Senpai,education,18,15.19,24.0,13.32
2024-10-21,Sentinel Prime AI,indoor_security,14,14.31,4.0,11.57
2024-10-22,Aido Humanoid,humanoid,20,16.01,6.0,13.02
2024-10-22,Aido Rover,outdoor_patrol,8,12.47,9.0,14.1
2024-10-22,Fari,eldercare,14,14.84,14.0,13.76
2024-10-22,Senpai,education,18,16.74,12.0,13.12
2024-10-22,Sentinel Prime AI,indoor_security,13,14.8,5.0,12.68
2024-10-23,Aido Humanoid,humanoid,20,14.5,35.0,14.56
2024-10-23,Aido Rover,outdoor_patrol,7,17.05,3.0,10.59
2024-10-23,Fari,eldercare,14,15.14,17.0,13.6
2024-10-23,Senpai,education,17,14.14,8.0,13.11
2024-10-23,Sentinel Prime AI,indoor_security,14,13.71,3.0,12.76
2024-10-24,Aido Humanoid,humanoid,20,15.12,10.0,11.83
2024-10-24,Aido Rover,outdoor_patrol,8,12.74,7.0,10.57
2024-10-24,Fari,eldercare,14,14.07,5.0,14.09
2024-10-24,Senpai,education,19,12.69,18.0,15.84
2024-10-24,Sentinel Prime AI,indoor_security,14,14.12,8.0,9.47
2024-10-25,Aido Humanoid,humanoid,19,16.13,12.0,14.6
2024-10-25,Aido Rover,outdoor_patrol,8,13.62,5.0,8.18
2024-10-25,Fari,eldercare,14,16.85,2.0,15.25
2024-10-25,Senpai,education,19,14.09,16.0,10.65
2024-10-25,Sentinel Prime AI,indoor_security,13,13.66,19.0,11.88
2024-10-26,Aido Humanoid,humanoid,19,15.29,17.0,11.39
2024-10-26,Aido Rover,outdoor_patrol,8,14.57,7.0,14.58
2024-10-26,Fari,eldercare,14,14.02,10.0,14.58
2024-10-26,Senpai,education,20,15.6,29.0,11.2
2024-10-26,Sentinel Prime AI,indoor_security,14,16.35,10.0,13.66
2024-10-27,Aido Humanoid,humanoid,21,15.44,24.0,11.4
2024-10-27,Aido Rover,outdoor_patrol,8,13.86,2.0,13.59
2024-10-27,Fari,eldercare,13,11.39,9.0,15.73
2024-10-27,Senpai,education,19,14.33,17.0,12.69
2024-10-27,Sentinel Prime AI,indoor_security,14,13.04,8.0,13.21
2024-10-28,Aido Humanoid,humanoid,19,13.37,19.0,17.04
2024-10-28,Aido Rover,outdoor_patrol,7,12.75,3.0,9.94
2024-10-28,Fari,eldercare,13,11.8,7.0,11.19
2024-10-28,Senpai,education,19,16.8,7.0,14.82
2024-10-28,Sentinel Prime AI,indoor_security,15,15.25,14.0,10.85
2024-10-29,Aido Humanoid,humanoid,22,15.48,20.0,12.06
2024-10-29,Aido Rover,outdoor_patrol,8,15.59,11.0,15.95
2024-10-29,Fari,eldercare,14,13.71,11.0,13.52
2024-10-29,Senpai,education,18,15.13,20.0,13.95
2024-10-29,Sentinel Prime AI,indoor_security,14,14.99,14.0,11.06
2024-10-30,Aido Humanoid,humanoid,23,15.31,18.0,14.03
2024-10-30,Aido Rover,outdoor_patrol,8,15.9,10.0,7.88
2024-10-30,Fari,eldercare,14,12.86,9.0,11.52
2024-10-30,Senpai,education,20,14.47,18.0,12.11
2024-10-30,Sentinel Prime AI,indoor_security,15,14.97,10.0,11.16
2024-10-31,Aido Humanoid,humanoid,23,14.21,17.0,16.16
2024-10-31,Aido Rover,outdoor_patrol,9,14.86,3.0,16.57
2024-10-31,Fari,eldercare,13,17.97,8.0,13.25
2024-10-31,Senpai,education,18,12.37,8.0,13.6
2024-10-31,Sentinel Prime AI,indoor_security,15,15.09,7.0,12.51
2024-11-01,Aido Humanoid,humanoid,25,14.59,17.0,11.19
2024-11-01,Aido Rover,outdoor_patrol,8,16.39,4.0,12.02
2024-11-01,Fari,eldercare,13,16.27,15.0,10.8
2024-11-01,Senpai,education,18,13.25,17.0,13.46
2024-11-01,Sentinel Prime AI,indoor_security,16,12.74,14.0,10.53
2024-11-02,Aido Humanoid,humanoid,24,14.87,16.0,14.04
2024-11-02,Aido Rover,outdoor_patrol,9,12.98,15.0,13.62
2024-11-02,Fari,eldercare,14,15.84,7.0,11.28
2024-11-02,Senpai,education,20,13.23,16.0,13.85
2024-11-02,Sentinel Prime AI,indoor_security,16,12.18,11.0,12.01
2024-11-03,Aido Humanoid,humanoid,25,14.32,42.0,15.68
2024-11-03,Aido Rover,outdoor_patrol,8,16.81,16.0,14.19
2024-11-03,Fari,eldercare,13,13.1,5.0,14.5
2024-11-03,Senpai,education,20,15.56,20.0,11.72
2024-11-03,Sentinel Prime AI,indoor_security,15,14.48,15.0,11.92
2024-11-04,Aido Humanoid,humanoid,24,13.25,21.0,13.8
2024-11-04,Aido Rover,outdoor_patrol,9,15.27,4.0,15.09
2024-11-04,Fari,eldercare,13,13.22,7.0,11.49
2024-11-04,Senpai,education,19,13.23,28.0,14.02
2024-11-04,Sentinel Prime AI,indoor_security,16,13.25,6.0,12.68
2024-11-05,Aido Humanoid,humanoid,25,14.79,25.0,12.67
2024-11-05,Aido Rover,outdoor_patrol,10,12.54,2.0,6.75
2024-11-05,Fari,eldercare,13,13.72,12.0,13.89
2024-11-05,Senpai,education,18,15.18,11.0,13.74
2024-11-05,Sentinel Prime AI,indoor_security,15,15.36,16.0,15.75
2024-11-06,Aido Humanoid,humanoid,25,14.14,23.0,14.19
2024-11-06,Aido Rover,outdoor_patrol,9,13.66,9.0,12.59
2024-11-06,Fari,eldercare,14,15.21,11.0,10.8
2024-11-06,Senpai,education,18,12.12,31.0,13.0
2024-11-06,Sentinel Prime AI,indoor_security,15,16.16,15.0,12.33
2024-11-07,Aido Humanoid,humanoid,25,14.68,27.0,11.64
2024-11-07,Aido Rover,outdoor_patrol,10,15.13,3.0,10.48
2024-11-07,Fari,eldercare,15,14.71,6.0,15.43
2024-11-07,Senpai,education,19,15.07,8.0,14.41
2024-11-07,Sentinel Prime AI,indoor_security,16,14.89,14.0,9.4
2024-11-08,Aido Humanoid,humanoid,22,15.61,18.0,10.99
2024-11-08,Aido Rover,outdoor_patrol,10,13.41,17.0,12.16
2024-11-08,Fari,eldercare,15,13.29,16.0,14.49
2024-11-08,Senpai,education,19,13.77,25.0,12.78
2024-11-08,Sentinel Prime AI,indoor_security,15,17.06,36.0,12.21
2024-11-09,Aido Humanoid,humanoid,25,14.1,40.0,10.87
2024-11-09,Aido Rover,outdoor_patrol,10,13.78,5.0,10.6
2024-11-09,Fari,eldercare,14,15.76,15.0,15.6
2024-11-09,Senpai,education,19,15.69,19.0,12.55
2024-11-09,Sentinel Prime AI,indoor_security,15,14.3,17.0,12.02
2024-11-10,Aido Humanoid,humanoid,24,14.2,24.0,15.27
2024-11-10,Aido Rover,outdoor_patrol,10,14.64,14.0,15.68
2024-11-10,Fari,eldercare,13,16.99,10.0,10.99
2024-11-10,Senpai,education,19,15.04,19.0,13.74
2024-11-10,Sentinel Prime AI,indoor_security,16,15.04,18.0,12.08
2024-11-11,Aido Humanoid,humanoid,24,13.19,19.0,11.59
2024-11-11,Aido Rover,outdoor_patrol,10,12.06,7.0,12.64
2024-11-11,Fari,eldercare,16,13.59,21.0,10.12
2024-11-11,Senpai,education,20,15.34,25.0,9.33
2024-11-11,Sentinel Prime AI,indoor_security,15,16.2,23.0,14.81
2024-11-12,Aido Humanoid,humanoid,25,15.17,21.0,10.87
2024-11-12,Aido Rover,outdoor_patrol,11,15.64,15.0,13.8
2024-11-12,Fari,eldercare,16,12.0,26.0,15.26
2024-11-12,Senpai,education,20,15.12,11.0,14.14
2024-11-12,Sentinel Prime AI,indoor_security,17,15.69,14.0,15.67
2024-11-13,Aido Humanoid,humanoid,25,16.85,22.0,12.54
2024-11-13,Aido Rover,outdoor_patrol,11,13.94,13.0,12.47
2024-11-13,Fari,eldercare,13,16.91,5.0,9.15
2024-11-13,Senpai,education,18,15.25,18.0,16.08
2024-11-13,Sentinel Prime AI,indoor_security,13,14.94,18.0,12.49
2024-11-14,Aido Humanoid,humanoid,26,14.82,12.0,12.34
2024-11-14,Aido Rover,outdoor_patrol,10,15.32,9.0,13.17
2024-11-14,Fari,eldercare,16,16.33,15.0,11.94
2024-11-14,Senpai,education,20,14.69,10.0,12.27
2024-11-14,Sentinel Prime AI,indoor_security,17,16.17,31.0,12.53
2024-11-15,Aido Humanoid,humanoid,24,15.64,9.0,12.38
2024-11-15,Aido Rover,outdoor_patrol,10,14.9,2.0,13.38
2024-11-15,Fari,eldercare,16,14.38,6.0,17.51
2024-11-15,Senpai,education,20,15.22,6.0,12.07
2024-11-15,Sentinel Prime AI,indoor_security,17,13.82,10.0,10.12
2024-11-16,Aido Humanoid,humanoid,26,15.01,31.0,14.29
2024-11-16,Aido Rover,outdoor_patrol,11,16.24,8.0,12.39
2024-11-16,Fari,eldercare,16,16.41,18.0,12.06
2024-11-16,Senpai,education,19,14.91,24.0,10.92
2024-11-16,Sentinel Prime AI,indoor_security,16,16.33,11.0,13.68
2024-11-17,Aido Humanoid,humanoid,26,15.02,13.0,13.96
2024-11-17,Aido Rover,outdoor_patrol,10,13.33,6.0,10.68
2024-11-17,Fari,eldercare,16,16.16,4.0,8.24
2024-11-17,Senpai,education,19,13.83,22.0,10.51
2024-11-17,Sentinel Prime AI,indoor_security,16,13.85,15.0,9.66
2024-11-18,Aido Humanoid,humanoid,25,13.85,27.0,13.59
