ticket_key,cycle_time_hours,ticket_id,severity,category,opened_date,product,region,country,week7_resolution_hours,is_resolved,weekday,dispatched,tier1_queue_on_entry
237,33.2307,TKT-000237,Medium,mechanical,2025-02-05,Sentinel Prime AI,North America,United States,89.1,True,Wednesday,1,0
238,52.6428,TKT-000238,Medium,mechanical,2024-09-29,Senpai,Europe,United Kingdom,77.09,True,Sunday,1,0
239,3.6906,TKT-000239,High,battery,2026-05-23,Sentinel Prime AI,APAC,Japan,18.77,True,Saturday,0,0
240,6.9861,TKT-000240,Medium,software,2024-12-24,Sentinel Prime AI,APAC,Australia,66.38,True,Tuesday,0,1
241,4.6707,TKT-000241,High,connectivity,2024-10-05,Aido Rover,APAC,Japan,12.15,True,Saturday,0,2
242,31.511,TKT-000242,Low,battery,2026-02-22,Aido Humanoid,APAC,Australia,95.36,True,Sunday,1,0
243,7.3447000000000005,TKT-000243,Medium,mechanical,2024-08-20,Aido Humanoid,APAC,Australia,40.45,True,Tuesday,0,0
244,47.9108,TKT-000244,Low,navigation,2025-02-08,Fari,APAC,Japan,102.02,True,Saturday,1,0
245,3.7249999999999996,TKT-000245,Low,software,2025-07-08,Sentinel Prime AI,North America,United States,112.56,True,Tuesday,0,0
246,73.13889999999999,TKT-000246,Medium,battery,2025-10-12,Aido Humanoid,North America,United States,24.92,True,Sunday,1,0
247,4.5988,TKT-000247,Low,mechanical,2024-11-09,Sentinel Prime AI,North America,Canada,190.31,True,Saturday,0,0
248,13.082,TKT-000248,Medium,mechanical,2025-06-24,Senpai,North America,United States,50.99,True,Tuesday,0,0
249,123.0565,TKT-000249,Critical,navigation,2024-11-25,Senpai,APAC,Australia,,False,Monday,1,0
250,83.6166,TKT-000250,Medium,mechanical,2025-06-23,Fari,North America,United States,34.17,True,Monday,1,0
251,10.387400000000001,TKT-000251,Low,battery,2025-03-31,Aido Rover,Europe,United Kingdom,94.2,True,Monday,0,1
252,8.9353,TKT-000252,Medium,connectivity,2025-08-11,Sentinel Prime AI,North America,United States,,False,Monday,0,1
253,64.8827,TKT-000253,Low,mechanical,2025-10-31,Sentinel Prime AI,Europe,Germany,124.93,True,Friday,1,0
254,4.8823,TKT-000254,High,connectivity,2026-01-26,Aido Rover,APAC,Japan,28.74,True,Monday,0,0
255,3.5925,TKT-000255,High,software,2024-10-26,Aido Humanoid,Europe,United Kingdom,22.27,True,Saturday,0,0
256,8.327399999999999,TKT-000256,Low,software,2026-04-23,Aido Humanoid,Europe,Germany,74.27,True,Thursday,0,0
257,4.9369000000000005,TKT-000257,Medium,navigation,2025-12-23,Fari,North America,United States,,False,Tuesday,0,0
258,5.8567,TKT-000258,Medium,battery,2024-12-30,Aido Rover,Europe,Germany,53.18,True,Monday,0,1
259,38.336800000000004,TKT-000259,Medium,battery,2026-04-05,Aido Rover,APAC,Japan,53.68,True,Sunday,1,1
260,20.33,TKT-000260,High,mechanical,2026-04-04,Fari,APAC,Japan,11.3,True,Saturday,1,0
261,2.9655000000000005,TKT-000261,High,navigation,2026-05-01,Senpai,North America,Canada,23.92,True,Friday,0,0
262,6.2497,TKT-000262,Medium,software,2024-08-24,Aido Rover,North America,United States,53.92,True,Saturday,0,0
263,9.2022,TKT-000263,Medium,navigation,2024-11-19,Sentinel Prime AI,North America,United States,41.87,True,Tuesday,0,0
264,3.8689000000000004,TKT-000264,High,connectivity,2026-03-05,Aido Rover,Europe,Germany,21.03,True,Thursday,0,0
265,3.578,TKT-000265,Low,navigation,2024-08-01,Sentinel Prime AI,North America,United States,28.68,True,Thursday,0,0
266,3.0596,TKT-000266,High,connectivity,2025-04-16,Senpai,North America,United States,6.81,True,Wednesday,0,0
267,4.6876,TKT-000267,High,connectivity,2025-02-19,Sentinel Prime AI,APAC,Japan,6.47,True,Wednesday,0,1
268,17.9834,TKT-000268,Medium,software,2025-09-01,Aido Humanoid,Europe,Germany,55.98,True,Monday,0,0
269,10.440999999999999,TKT-000269,Medium,connectivity,2024-11-19,Sentinel Prime AI,Europe,Germany,64.09,True,Tuesday,0,1
270,5.6742,TKT-000270,Low,software,2024-07-09,Senpai,Europe,United Kingdom,92.18,True,Tuesday,0,0
271,22.7576,TKT-000271,High,navigation,2026-05-10,Senpai,APAC,Australia,,False,Sunday,1,1
272,9.0977,TKT-000272,Medium,navigation,2025-08-08,Sentinel Prime AI,Europe,Germany,77.57,True,Friday,0,1
273,3.1019,TKT-000273,High,navigation,2026-05-23,Senpai,North America,United States,4.92,True,Saturday,0,1
274,13.9608,TKT-000274,Low,navigation,2026-05-31,Fari,Europe,United Kingdom,42.6,True,Sunday,0,3
275,5.7578,TKT-000275,Medium,navigation,2026-04-14,Sentinel Prime AI,North America,United States,53.37,True,Tuesday,0,0
276,2.3325,TKT-000276,High,mechanical,2024-12-25,Fari,APAC,Australia,15.28,True,Wednesday,0,0
277,3.9101999999999997,TKT-000277,Medium,navigation,2025-03-28,Senpai,APAC,Australia,38.1,True,Friday,0,0
278,4.8927,TKT-000278,High,navigation,2026-03-17,Aido Humanoid,North America,United States,28.6,True,Tuesday,0,1
279,332.7681,TKT-000279,Low,battery,2024-09-27,Sentinel Prime AI,APAC,Australia,72.29,True,Friday,1,0
280,32.359,TKT-000280,Low,battery,2025-10-07,Fari,North America,United States,76.16,True,Tuesday,1,0
281,99.419,TKT-000281,Medium,mechanical,2025-06-14,Aido Rover,Europe,Germany,,False,Saturday,1,0
282,5.0884,TKT-000282,High,software,2025-09-06,Aido Humanoid,Europe,United Kingdom,22.68,True,Saturday,0,0
283,6.7415,TKT-000283,Low,mechanical,2026-03-25,Aido Humanoid,North America,Canada,112.02,True,Wednesday,0,0
284,5.5829,TKT-000284,Medium,connectivity,2025-07-12,Aido Humanoid,North America,United States,30.49,True,Saturday,0,1
285,6.0081,TKT-000285,Medium,navigation,2024-07-15,Sentinel Prime AI,APAC,Australia,46.32,True,Monday,0,2
286,5.4683,TKT-000286,Medium,mechanical,2025-10-19,Senpai,Europe,United Kingdom,53.72,True,Sunday,0,0
287,8.8255,TKT-000287,Medium,software,2025-03-06,Aido Rover,APAC,Australia,20.92,True,Thursday,0,1
288,6.6227,TKT-000288,Low,connectivity,2026-03-31,Fari,North America,Canada,145.85,True,Tuesday,0,0
289,4.0748999999999995,TKT-000289,High,software,2026-02-28,Fari,APAC,Japan,,False,Saturday,0,1
290,9.9903,TKT-000290,Low,navigation,2025-03-16,Senpai,APAC,Japan,71.04,True,Sunday,0,1
291,7.8422,TKT-000291,High,software,2026-02-04,Aido Humanoid,APAC,Australia,23.26,True,Wednesday,0,1
292,5.3048,TKT-000292,Medium,navigation,2025-07-05,Aido Humanoid,Europe,United Kingdom,71.35,True,Saturday,0,0
293,10.8919,TKT-000293,Medium,battery,2024-09-16,Senpai,North America,United States,67.38,True,Monday,0,1
294,3.1428,TKT-000294,Medium,connectivity,2024-10-14,Fari,Europe,United Kingdom,31.49,True,Monday,0,0
295,10.6024,TKT-000295,Medium,mechanical,2026-02-10,Fari,North America,Canada,47.24,True,Tuesday,0,2
296,10.8987,TKT-000296,Critical,battery,2024-07-12,Fari,Europe,Germany,9.69,True,Friday,0,7
297,118.77789999999999,TKT-000297,Medium,navigation,2024-10-16,Senpai,APAC,Japan,25.36,True,Wednesday,1,0
298,10.4122,TKT-000298,Medium,software,2024-12-03,Fari,North America,United States,13.78,True,Tuesday,0,2
299,9.8075,TKT-000299,Low,connectivity,2026-04-07,Aido Humanoid,Europe,Germany,117.95,True,Tuesday,0,1
300,39.5284,TKT-000300,Medium,navigation,2024-11-28,Aido Humanoid,APAC,Australia,60.15,True,Thursday,1,0
301,14.0424,TKT-000301,Critical,connectivity,2026-05-11,Senpai,North America,Canada,2.59,True,Monday,1,2
302,38.1819,TKT-000302,High,mechanical,2024-08-31,Aido Rover,Europe,United Kingdom,29.28,True,Saturday,1,1
303,39.4043,TKT-000303,High,mechanical,2025-08-25,Sentinel Prime AI,North America,United States,15.59,True,Monday,1,2
304,41.6492,TKT-000304,Medium,battery,2024-11-07,Sentinel Prime AI,North America,United States,59.88,True,Thursday,1,1
305,3.7933000000000003,TKT-000305,Medium,battery,2024-07-24,Aido Humanoid,North America,Canada,14.85,True,Wednesday,0,0
306,6.0142999999999995,TKT-000306,Medium,connectivity,2024-06-04,Senpai,North America,Canada,,False,Tuesday,0,0
307,7.175999999999999,TKT-000307,Low,navigation,2025-10-24,Aido Rover,Europe,United Kingdom,103.44,True,Friday,0,1
308,45.586999999999996,TKT-000308,High,connectivity,2025-10-23,Senpai,Europe,United Kingdom,17.26,True,Thursday,1,2
309,31.656499999999998,TKT-000309,Low,connectivity,2025-05-04,Aido Humanoid,APAC,Australia,66.11,True,Sunday,0,1
310,130.8908,TKT-000310,High,battery,2024-07-20,Aido Humanoid,Europe,United Kingdom,15.14,True,Saturday,1,0
311,3.2281,TKT-000311,High,connectivity,2025-12-14,Aido Humanoid,North America,United States,30.01,True,Sunday,0,0
312,7.1109,TKT-000312,Medium,software,2026-01-19,Senpai,North America,United States,37.83,True,Monday,0,0
313,14.5673,TKT-000313,Low,connectivity,2024-10-24,Senpai,North America,United States,49.44,True,Thursday,0,4
314,10.4739,TKT-000314,Medium,battery,2026-02-20,Fari,Europe,United Kingdom,,False,Friday,0,0
315,28.116200000000003,TKT-000315,Medium,mechanical,2026-01-26,Senpai,North America,United States,54.75,True,Monday,1,0
316,8.4967,TKT-000316,Medium,mechanical,2024-07-16,Fari,Europe,Germany,27.77,True,Tuesday,0,4
317,48.2277,TKT-000317,Critical,battery,2025-01-23,Senpai,APAC,Japan,4.33,True,Thursday,1,1
318,9.7187,TKT-000318,Medium,battery,2024-10-06,Sentinel Prime AI,Europe,Germany,,False,Sunday,0,0
319,5.7824,TKT-000319,Medium,connectivity,2024-12-17,Fari,APAC,Japan,32.73,True,Tuesday,0,0
320,60.854299999999995,TKT-000320,Low,navigation,2025-10-24,Aido Humanoid,Europe,Germany,34.7,True,Friday,1,1
321,11.3308,TKT-000321,High,software,2024-07-17,Senpai,Europe,United Kingdom,25.37,True,Wednesday,0,0
322,4.6224,TKT-000322,High,software,2025-08-01,Senpai,North America,United States,23.49,True,Friday,0,0
323,6.6787,TKT-000323,Medium,connectivity,2024-06-07,Aido Humanoid,North America,Canada,69.46,True,Friday,0,0
324,3.6699,TKT-000324,Medium,software,2024-12-24,Sentinel Prime AI,North America,Canada,52.21,True,Tuesday,0,2
325,83.37859999999999,TKT-000325,Medium,mechanical,2026-03-24,Senpai,North America,Canada,98.43,True,Tuesday,1,0
326,6.5963,TKT-000326,High,mechanical,2025-12-20,Fari,Europe,United Kingdom,10.94,True,Saturday,0,0
327,6.8953,TKT-000327,Medium,connectivity,2025-03-26,Fari,North America,United States,81.34,True,Wednesday,0,1
328,2.6487000000000003,TKT-000328,Critical,software,2026-01-16,Fari,APAC,Japan,3.2,True,Friday,0,0
329,6.3179,TKT-000329,Low,navigation,2025-03-02,Aido Humanoid,Europe,United Kingdom,74.75,True,Sunday,0,0
330,3.3274999999999997,TKT-000330,High,navigation,2025-11-08,Aido Rover,North America,Canada,38.08,True,Saturday,0,1
331,5.9924,TKT-000331,Medium,navigation,2025-04-27,Fari,North America,Canada,56.71,True,Sunday,0,0
332,1.8273,TKT-000332,Critical,software,2025-12-24,Fari,APAC,Japan,3.55,True,Wednesday,0,0
333,2.0493,TKT-000333,Low,mechanical,2025-06-29,Senpai,APAC,Japan,124.41,True,Sunday,0,0
334,42.668299999999995,TKT-000334,Medium,battery,2025-08-14,Aido Humanoid,APAC,Japan,74.33,True,Thursday,1,0
335,11.5455,TKT-000335,High,battery,2024-10-04,Aido Rover,North America,Canada,23.87,True,Friday,1,1
336,6.5263,TKT-000336,Low,navigation,2024-12-05,Aido Humanoid,Europe,United Kingdom,,False,Thursday,0,2
337,54.08090000000001,TKT-000337,Critical,battery,2025-06-21,Sentinel Prime AI,North America,Canada,,False,Saturday,1,1
338,13.052900000000001,TKT-000338,Medium,software,2024-08-15,Sentinel Prime AI,APAC,Japan,64.56,True,Thursday,0,0
339,3.8902,TKT-000339,Medium,navigation,2025-07-22,Sentinel Prime AI,North America,United States,9.81,True,Tuesday,0,0
340,12.6783,TKT-000340,High,navigation,2024-09-27,Aido Rover,APAC,Australia,17.6,True,Friday,0,1
341,2.8974,TKT-000341,Medium,software,2024-09-03,Senpai,Europe,United Kingdom,29.96,True,Tuesday,0,0
342,61.010200000000005,TKT-000342,Low,navigation,2024-08-11,Senpai,North America,United States,97.39,True,Sunday,1,3
343,26.679499999999997,TKT-000343,Low,software,2025-04-09,Senpai,APAC,Australia,75.1,True,Wednesday,0,0
344,4.566800000000001,TKT-000344,High,software,2024-10-24,Fari,APAC,Japan,20.63,True,Thursday,0,2
345,4.7022,TKT-000345,Low,navigation,2026-03-08,Aido Humanoid,Europe,United Kingdom,199.58,True,Sunday,0,1
346,36.943400000000004,TKT-000346,High,battery,2024-09-15,Fari,North America,United States,26.59,True,Sunday,1,1
347,86.6259,TKT-000347,Medium,navigation,2025-05-10,Fari,Europe,Germany,39.19,True,Saturday,1,0
348,10.827200000000001,TKT-000348,Medium,battery,2026-03-03,Fari,Europe,Germany,45.78,True,Tuesday,0,1
349,76.9341,TKT-000349,Medium,mechanical,2025-10-13,Aido Humanoid,Europe,United Kingdom,40.39,True,Monday,1,0
350,3.4405,TKT-000350,Medium,connectivity,2024-09-18,Aido Rover,APAC,Japan,66.33,True,Wednesday,0,1
351,63.1832,TKT-000351,Medium,mechanical,2025-07-17,Aido Humanoid,North America,United States,47.15,True,Thursday,1,0
352,9.4751,TKT-000352,Medium,software,2025-11-15,Senpai,Europe,United Kingdom,55.21,True,Saturday,0,0
353,14.848299999999998,TKT-000353,Low,battery,2025-04-24,Fari,North America,United States,89.58,True,Thursday,0,0
354,7.081899999999999,TKT-000354,Medium,connectivity,2024-10-25,Aido Rover,APAC,Australia,70.53,True,Friday,0,2
355,7.8426,TKT-000355,Low,software,2026-02-15,Fari,North America,Canada,105.33,True,Sunday,0,0
356,3.078,TKT-000356,Critical,navigation,2025-11-05,Aido Rover,North America,Canada,9.06,True,Wednesday,0,0
357,37.8068,TKT-000357,Medium,battery,2026-02-03,Aido Rover,APAC,Australia,74.69,True,Tuesday,1,0
358,4.7635000000000005,TKT-000358,Medium,connectivity,2024-08-04,Aido Humanoid,North America,Canada,,False,Sunday,0,0
359,42.709900000000005,TKT-000359,High,mechanical,2026-04-11,Aido Rover,Europe,United Kingdom,11.04,True,Saturday,1,0
360,65.36749999999999,TKT-000360,High,battery,2026-05-20,Fari,APAC,Australia,15.79,True,Wednesday,1,2
361,74.5923,TKT-000361,Low,navigation,2025-01-20,Aido Rover,APAC,Australia,152.86,True,Monday,1,0
362,7.8740000000000006,TKT-000362,Low,software,2025-11-02,Sentinel Prime AI,Europe,Germany,136.17,True,Sunday,0,0
363,20.674,TKT-000363,Low,navigation,2025-11-25,Fari,Europe,Germany,55.0,True,Tuesday,0,0
364,56.0741,TKT-000364,Medium,battery,2026-01-01,Senpai,Europe,Germany,38.37,True,Thursday,1,0
365,2.5194,TKT-000365,High,software,2024-09-07,Aido Humanoid,Europe,United Kingdom,12.95,True,Saturday,0,0
366,11.0724,TKT-000366,Low,connectivity,2024-06-09,Fari,North America,United States,81.61,True,Sunday,0,0
367,44.9374,TKT-000367,High,battery,2025-05-01,Sentinel Prime AI,North America,United States,18.71,True,Thursday,1,2
368,9.3994,TKT-000368,Medium,navigation,2025-12-20,Aido Humanoid,Europe,Germany,34.63,True,Saturday,0,1
369,2.1405000000000003,TKT-000369,Medium,battery,2025-03-23,Senpai,North America,United States,65.87,True,Sunday,0,1
370,27.1056,TKT-000370,Critical,mechanical,2025-03-02,Sentinel Prime AI,Europe,Germany,8.08,True,Sunday,1,1
371,50.2708,TKT-000371,High,mechanical,2026-04-08,Sentinel Prime AI,North America,United States,,False,Wednesday,1,1
372,34.155300000000004,TKT-000372,Critical,battery,2024-11-24,Aido Humanoid,APAC,Japan,4.26,True,Sunday,1,1
373,7.734999999999999,TKT-000373,Low,battery,2025-06-01,Fari,Europe,Germany,117.32,True,Sunday,0,0
374,3.1274,TKT-000374,High,connectivity,2024-12-28,Senpai,APAC,Australia,15.63,True,Saturday,0,0
375,3.9169,TKT-000375,High,connectivity,2026-04-25,Sentinel Prime AI,APAC,Australia,10.83,True,Saturday,0,1
376,5.1137,TKT-000376,Critical,software,2025-10-09,Aido Rover,APAC,Japan,,False,Thursday,0,0
377,29.118599999999997,TKT-000377,Medium,connectivity,2025-01-03,Aido Humanoid,APAC,Japan,30.69,True,Friday,1,1
378,78.5699,TKT-000378,Medium,mechanical,2024-10-02,Fari,North America,Canada,,False,Wednesday,1,0
379,12.159600000000001,TKT-000379,Low,battery,2025-06-13,Sentinel Prime AI,Europe,Germany,57.66,True,Friday,0,0
380,7.0397,TKT-000380,High,software,2024-09-12,Sentinel Prime AI,Europe,United Kingdom,5.21,True,Thursday,0,1
381,10.136800000000001,TKT-000381,Medium,connectivity,2026-04-08,Aido Humanoid,North America,United States,46.91,True,Wednesday,0,2
382,48.6197,TKT-000382,Medium,mechanical,2026-05-26,Sentinel Prime AI,North America,Canada,43.44,True,Tuesday,1,0
383,14.2704,TKT-000383,High,mechanical,2026-03-16,Aido Humanoid,North America,United States,20.83,True,Monday,1,1
384,17.5219,TKT-000384,Medium,navigation,2025-05-26,Senpai,North America,United States,61.83,True,Monday,1,0
385,6.7843,TKT-000385,High,software,2026-02-11,Fari,Europe,United Kingdom,28.19,True,Wednesday,0,2
386,51.1574,TKT-000386,Low,battery,2026-05-03,Aido Humanoid,North America,United States,180.64,True,Sunday,1,2
387,11.4948,TKT-000387,Medium,software,2025-01-16,Senpai,North America,Canada,37.49,True,Thursday,0,1
388,3.2069,TKT-000388,High,connectivity,2024-10-27,Aido Rover,APAC,Australia,27.57,True,Sunday,0,2
389,133.5615,TKT-000389,Low,connectivity,2024-07-22,Aido Rover,APAC,Japan,147.63,True,Monday,1,0
390,18.0041,TKT-000390,Low,software,2025-03-13,Senpai,North America,United States,84.65,True,Thursday,0,1
391,4.3828,TKT-000391,High,battery,2024-07-05,Sentinel Prime AI,North America,Canada,28.79,True,Friday,0,0
392,5.0434,TKT-000392,Medium,software,2026-05-01,Senpai,APAC,Australia,37.81,True,Friday,0,0
393,43.9186,TKT-000393,Low,battery,2025-03-10,Aido Rover,APAC,Japan,83.31,True,Monday,1,1
394,11.2995,TKT-000394,Low,connectivity,2025-03-11,Aido Humanoid,APAC,Japan,46.66,True,Tuesday,0,3
395,14.5276,TKT-000395,Low,navigation,2025-01-07,Sentinel Prime AI,Europe,Germany,119.73,True,Tuesday,0,0
396,5.3558,TKT-000396,Medium,navigation,2024-10-04,Fari,North America,United States,86.54,True,Friday,0,0
397,42.2451,TKT-000397,Medium,mechanical,2025-11-03,Aido Rover,Europe,Germany,52.89,True,Monday,1,0
398,14.7318,TKT-000398,Medium,mechanical,2025-12-03,Aido Rover,Europe,Germany,42.88,True,Wednesday,0,2
399,56.9314,TKT-000399,High,mechanical,2025-08-31,Fari,Europe,Germany,5.34,True,Sunday,1,0
400,14.526299999999999,TKT-000400,Medium,mechanical,2024-12-09,Aido Humanoid,Europe,United Kingdom,12.15,True,Monday,0,0
401,161.5331,TKT-000401,Critical,navigation,2025-07-24,Fari,APAC,Australia,5.44,True,Thursday,1,2
402,21.7141,TKT-000402,High,mechanical,2025-10-09,Aido Rover,North America,United States,8.07,True,Thursday,1,0
403,167.56869999999998,TKT-000403,Medium,mechanical,2024-10-21,Senpai,Europe,Germany,5.83,True,Monday,1,0
404,3.7294,TKT-000404,Medium,connectivity,2025-10-19,Fari,North America,United States,60.52,True,Sunday,0,0
405,77.4163,TKT-000405,Low,mechanical,2026-04-05,Sentinel Prime AI,APAC,Australia,94.63,True,Sunday,1,0
406,24.2185,TKT-000406,Medium,connectivity,2025-06-13,Aido Humanoid,Europe,Germany,32.61,True,Friday,1,3
407,34.5402,TKT-000407,High,battery,2025-12-14,Sentinel Prime AI,APAC,Australia,,False,Sunday,0,1
408,4.1825,TKT-000408,Low,battery,2025-07-06,Fari,North America,Canada,67.34,True,Sunday,0,0
409,6.126099999999999,TKT-000409,Low,navigation,2025-09-28,Aido Humanoid,APAC,Australia,134.04,True,Sunday,0,0
410,7.8202,TKT-000410,High,software,2025-10-25,Sentinel Prime AI,APAC,Australia,,False,Saturday,0,0
411,12.3671,TKT-000411,Low,software,2025-02-01,Aido Rover,Europe,Germany,,False,Saturday,0,0
412,7.1578,TKT-000412,Medium,battery,2024-08-16,Aido Rover,Europe,Germany,83.59,True,Friday,0,1
413,9.976700000000001,TKT-000413,Low,software,2024-10-07,Aido Humanoid,Europe,United Kingdom,97.41,True,Monday,0,0
414,42.731300000000005,TKT-000414,Low,connectivity,2024-08-22,Fari,APAC,Japan,100.99,True,Thursday,1,0
415,4.7378,TKT-000415,Low,software,2024-06-23,Senpai,APAC,Australia,17.39,True,Sunday,0,0
416,46.498900000000006,TKT-000416,Low,battery,2025-04-05,Sentinel Prime AI,North America,United States,160.04,True,Saturday,1,2
417,3.5967,TKT-000417,Medium,software,2025-07-26,Fari,North America,United States,54.34,True,Saturday,0,0
418,8.3485,TKT-000418,Medium,software,2024-11-13,Aido Rover,Europe,Germany,33.2,True,Wednesday,0,2
419,4.9106000000000005,TKT-000419,High,connectivity,2026-02-11,Aido Rover,Europe,United Kingdom,,False,Wednesday,0,0
420,5.7435,TKT-000420,Medium,battery,2026-04-09,Aido Humanoid,North America,United States,79.99,True,Thursday,0,0
421,5.9572,TKT-000421,Medium,connectivity,2025-05-07,Sentinel Prime AI,North America,Canada,65.34,True,Wednesday,0,1
422,7.0920000000000005,TKT-000422,Medium,battery,2026-05-04,Senpai,Europe,Germany,69.75,True,Monday,0,1
423,2.6814999999999998,TKT-000423,High,battery,2026-02-15,Aido Rover,APAC,Japan,26.65,True,Sunday,0,1
