ticket_key,opened_date_key,closed_date_key,product_key,customer_key,geography_key,ticket_id,severity,category,resolution_hours,is_resolved,csat_score
373,20250601,20250605,1,866,10,TKT-000373,Low,battery,117.32,True,3
374,20241228,20241228,2,482,13,TKT-000374,High,connectivity,15.63,True,5
375,20260425,20260425,3,721,14,TKT-000375,High,connectivity,10.83,True,5
376,20251009,,4,361,11,TKT-000376,Critical,software,,False,
377,20250103,20250104,5,711,12,TKT-000377,Medium,connectivity,30.69,True,4
378,20241002,,1,13,5,TKT-000378,Medium,mechanical,,False,
379,20250613,20250615,3,550,9,TKT-000379,Low,battery,57.66,True,5
380,20240912,20240912,3,276,7,TKT-000380,High,software,5.21,True,2
381,20260408,20260409,5,71,3,TKT-000381,Medium,connectivity,46.91,True,5
382,20260526,20260527,3,351,6,TKT-000382,Medium,mechanical,43.44,True,4
383,20260316,20260316,5,168,3,TKT-000383,High,mechanical,20.83,True,3
384,20250526,20250528,2,129,3,TKT-000384,Medium,navigation,61.83,True,5
385,20260211,20260212,1,436,8,TKT-000385,High,software,28.19,True,4
386,20260503,20260510,5,267,2,TKT-000386,Low,battery,180.64,True,1
387,20250116,20250117,2,516,6,TKT-000387,Medium,software,37.49,True,4
388,20241027,20241028,4,920,14,TKT-000388,High,connectivity,27.57,True,5
389,20240722,20240728,4,838,11,TKT-000389,Low,connectivity,147.63,True,5
390,20250313,20250316,2,350,2,TKT-000390,Low,software,84.65,True,3
391,20240705,20240706,3,13,5,TKT-000391,High,battery,28.79,True,4
392,20260501,20260502,2,287,13,TKT-000392,Medium,software,37.81,True,5
393,20250310,20250313,4,416,11,TKT-000393,Low,battery,83.31,True,4
394,20250311,20250312,5,926,12,TKT-000394,Low,connectivity,46.66,True,5
395,20250107,20250111,3,829,9,TKT-000395,Low,navigation,119.73,True,4
396,20241004,20241007,1,584,4,TKT-000396,Medium,navigation,86.54,True,4
397,20251103,20251105,4,573,9,TKT-000397,Medium,mechanical,52.89,True,4
398,20251203,20251204,4,452,10,TKT-000398,Medium,mechanical,42.88,True,3
399,20250831,20250831,1,268,10,TKT-000399,High,mechanical,5.34,True,4
400,20241209,20241209,5,724,7,TKT-000400,Medium,mechanical,12.15,True,2
401,20250724,20250724,1,578,14,TKT-000401,Critical,navigation,5.44,True,4
402,20251009,20251009,4,647,2,TKT-000402,High,mechanical,8.07,True,3
403,20241021,20241021,2,289,10,TKT-000403,Medium,mechanical,5.83,True,5
404,20251019,20251021,1,229,3,TKT-000404,Medium,connectivity,60.52,True,1
405,20260405,20260408,3,574,14,TKT-000405,Low,mechanical,94.63,True,2
406,20250613,20250614,5,733,10,TKT-000406,Medium,connectivity,32.61,True,3
407,20251214,,3,920,14,TKT-000407,High,battery,,False,
408,20250706,20250708,1,783,5,TKT-000408,Low,battery,67.34,True,3
409,20250928,20251003,5,721,14,TKT-000409,Low,navigation,134.04,True,2
410,20251025,,3,331,14,TKT-000410,High,software,,False,
411,20250201,,4,630,9,TKT-000411,Low,software,,False,
412,20240816,20240819,4,522,9,TKT-000412,Medium,battery,83.59,True,4
413,20241007,20241011,5,925,8,TKT-000413,Low,software,97.41,True,5
414,20240822,20240826,1,355,12,TKT-000414,Low,connectivity,100.99,True,4
415,20240623,20240623,2,489,13,TKT-000415,Low,software,17.39,True,5
416,20250405,20250411,3,40,2,TKT-000416,Low,battery,160.04,True,5
417,20250726,20250728,1,647,2,TKT-000417,Medium,software,54.34,True,4
418,20241113,20241114,4,173,9,TKT-000418,Medium,software,33.2,True,4
419,20260211,,4,180,8,TKT-000419,High,connectivity,,False,
420,20260409,20260412,5,348,3,TKT-000420,Medium,battery,79.99,True,4
421,20250507,20250509,3,626,6,TKT-000421,Medium,connectivity,65.34,True,5
422,20260504,20260506,2,465,9,TKT-000422,Medium,battery,69.75,True,4
423,20260215,20260216,4,643,12,TKT-000423,High,battery,26.65,True,4
424,20260219,20260220,3,413,8,TKT-000424,Medium,navigation,40.51,True,3
425,20250304,20250307,2,643,12,TKT-000425,Medium,software,86.39,True,2
426,20241029,20241031,3,165,12,TKT-000426,Medium,battery,49.85,True,4
427,20251202,,3,763,2,TKT-000427,Low,connectivity,,False,
428,20250906,20250906,4,411,9,TKT-000428,Medium,battery,18.84,True,4
429,20250318,20250320,1,75,13,TKT-000429,Medium,battery,59.82,True,5
430,20241114,20241115,2,480,12,TKT-000430,Medium,battery,42.68,True,5
431,20250827,20250827,3,490,2,TKT-000431,High,connectivity,5.9,True,1
432,20240912,,2,217,12,TKT-000432,Critical,software,,False,
433,20240615,20240615,5,769,12,TKT-000433,Critical,connectivity,7.45,True,5
434,20241203,20241203,2,648,13,TKT-000434,High,connectivity,9.44,True,5
435,20251018,20251018,2,474,6,TKT-000435,Critical,battery,10.96,True,3
436,20251030,20251101,2,621,11,TKT-000436,Medium,navigation,53.05,True,4
437,20241220,20241220,5,277,12,TKT-000437,Medium,mechanical,8.14,True,4
438,20250312,20250312,3,363,13,TKT-000438,High,connectivity,8.17,True,5
439,20260115,,3,488,6,TKT-000439,Medium,software,,False,
440,20260201,20260203,1,371,5,TKT-000440,Low,mechanical,52.36,True,4
441,20260215,20260219,3,130,4,TKT-000441,Medium,navigation,99.99,True,5
442,20250715,20250717,4,10,9,TKT-000442,Medium,mechanical,52.89,True,3
443,20240815,20240818,3,952,10,TKT-000443,Low,connectivity,87.87,True,4
444,20260316,20260316,3,518,10,TKT-000444,High,connectivity,2.38,True,4
445,20250307,20250307,4,542,3,TKT-000445,Critical,mechanical,5.13,True,4
446,20250219,20250221,4,853,6,TKT-000446,Medium,mechanical,59.06,True,5
447,20250823,20250825,1,869,2,TKT-000447,Low,battery,57.47,True,4
448,20250825,20250829,2,924,4,TKT-000448,Low,battery,106.12,True,5
449,20251229,20251230,1,505,5,TKT-000449,Medium,mechanical,31.18,True,5
450,20241025,,2,517,8,TKT-000450,High,battery,,False,
451,20251106,20251108,2,155,12,TKT-000451,Medium,software,48.51,True,4
452,20241204,20241207,5,990,8,TKT-000452,Low,navigation,91.26,True,5
453,20251229,20251230,1,762,6,TKT-000453,High,mechanical,26.85,True,1
454,20240925,20240929,2,175,3,TKT-000454,Low,navigation,112.59,True,5
455,20241203,20241205,3,253,10,TKT-000455,Medium,software,55.37,True,4
456,20250811,20250812,2,422,10,TKT-000456,Medium,mechanical,44.12,True,2
457,20240609,20240609,1,517,8,TKT-000457,Medium,connectivity,4.77,True,2
458,20251127,,2,958,3,TKT-000458,Medium,mechanical,,False,
459,20260218,20260218,5,649,1,TKT-000459,Critical,battery,8.01,True,5
460,20250516,20250518,3,111,2,TKT-000460,Medium,connectivity,58.93,True,4
461,20260218,20260219,5,560,4,TKT-000461,Low,connectivity,30.11,True,1
462,20240817,,2,197,7,TKT-000462,Low,software,,False,
463,20250221,20250224,2,391,4,TKT-000463,Medium,connectivity,81.47,True,4
464,20240915,,2,252,5,TKT-000464,Low,battery,,False,
465,20250321,,1,849,8,TKT-000465,Low,software,,False,
466,20250719,20250721,5,896,3,TKT-000466,Medium,mechanical,48.16,True,5
467,20251227,20251231,5,585,7,TKT-000467,Low,battery,109.5,True,4
468,20250809,20250812,1,310,12,TKT-000468,Medium,software,86.34,True,2
469,20241208,20241210,3,382,4,TKT-000469,Medium,software,50.78,True,3
470,20250807,20250809,5,368,11,TKT-000470,Medium,software,56.94,True,5
471,20241103,20241105,5,818,14,TKT-000471,Low,software,50.35,True,5
472,20240828,20240902,3,779,5,TKT-000472,Low,battery,121.34,True,2
473,20241214,20241216,5,14,3,TKT-000473,Medium,mechanical,60.33,True,4
474,20240816,20240816,1,88,12,TKT-000474,Critical,connectivity,13.24,True,4
475,20260314,20260315,3,295,9,TKT-000475,Low,mechanical,43.17,True,2
476,20250125,20250126,1,711,12,TKT-000476,High,navigation,26.69,True,4
477,20250902,20250904,4,168,3,TKT-000477,Low,navigation,70.16,True,4
478,20260206,20260207,4,918,5,TKT-000478,High,software,29.49,True,2
479,20260420,20260423,2,537,5,TKT-000479,Medium,battery,86.2,True,3
480,20250825,20250903,4,352,13,TKT-000480,Low,mechanical,218.56,True,1
481,20250726,20250726,2,906,4,TKT-000481,Critical,connectivity,4.5,True,2
482,20251213,,4,160,11,TKT-000482,Medium,battery,,False,
483,20251111,20251111,1,597,2,TKT-000483,High,connectivity,8.63,True,5
484,20260331,,2,955,7,TKT-000484,High,mechanical,,False,
485,20241206,,5,303,14,TKT-000485,High,connectivity,,False,
486,20260126,20260126,3,92,1,TKT-000486,Medium,software,17.51,True,5
487,20250907,,4,992,2,TKT-000487,High,mechanical,,False,
488,20260206,20260206,2,710,4,TKT-000488,Critical,mechanical,4.04,True,5
489,20241215,20241215,1,363,13,TKT-000489,Medium,software,3.94,True,4
490,20250225,20250302,2,787,9,TKT-000490,Low,mechanical,128.37,True,4
491,20241210,20241210,5,293,6,TKT-000491,Medium,mechanical,16.86,True,4
492,20251110,20251113,2,430,12,TKT-000492,Medium,navigation,79.32,True,4
493,20260524,,3,128,3,TKT-000493,Medium,battery,,False,
494,20240708,20240708,5,835,14,TKT-000494,Critical,navigation,7.49,True,5
495,20241028,20241030,4,560,4,TKT-000495,Medium,battery,53.65,True,5
496,20251010,20251012,1,736,8,TKT-000496,Medium,mechanical,55.52,True,4
497,20240910,20240910,4,517,8,TKT-000497,Medium,battery,18.19,True,4
498,20240804,20240807,3,915,5,TKT-000498,Low,battery,83.36,True,2
499,20241005,20241008,4,158,2,TKT-000499,Low,mechanical,77.84,True,4
500,20251003,20251004,5,916,8,TKT-000500,Medium,battery,41.72,True,2
501,20250828,20250828,3,794,12,TKT-000501,High,software,22.49,True,3
502,20260302,20260302,3,920,14,TKT-000502,High,connectivity,9.9,True,4
503,20240715,20240715,2,797,10,TKT-000503,Critical,battery,7.31,True,5
504,20241222,20241225,1,267,2,TKT-000504,Low,connectivity,92.1,True,3
505,20241107,,5,850,10,TKT-000505,High,navigation,,False,
506,20260225,20260227,2,422,10,TKT-000506,Medium,navigation,68.15,True,5
507,20250207,20250207,5,541,1,TKT-000507,Critical,mechanical,3.37,True,2
508,20240913,,5,205,11,TKT-000508,Low,connectivity,,False,
509,20241226,20241229,2,516,6,TKT-000509,Medium,battery,93.57,True,4
510,20251025,20251026,1,955,7,TKT-000510,Medium,software,42.44,True,4
511,20251119,20251122,3,573,9,TKT-000511,Medium,navigation,93.73,True,1
512,20250906,20250907,1,10,9,TKT-000512,High,navigation,24.77,True,4
513,20240616,20240617,4,514,3,TKT-000513,Medium,connectivity,34.75,True,3
514,20250418,20250419,3,881,5,TKT-000514,Medium,battery,36.92,True,4
515,20251118,20251121,2,238,5,TKT-000515,Medium,battery,94.02,True,4
516,20240616,20240620,1,357,12,TKT-000516,Medium,software,111.89,True,5
517,20260107,20260107,1,682,5,TKT-000517,High,battery,10.26,True,3
518,20251109,20251111,5,364,13,TKT-000518,Medium,navigation,65.37,True,3
519,20250423,,4,766,13,TKT-000519,Medium,mechanical,,False,
520,20250110,20250111,4,356,6,TKT-000520,High,connectivity,30.35,True,3
521,20250910,20250914,5,358,13,TKT-000521,Low,mechanical,102.51,True,1
522,20260127,20260127,3,43,1,TKT-000522,High,mechanical,19.74,True,4
523,20240915,20240915,5,319,3,TKT-000523,Medium,battery,10.56,True,5
524,20250724,20250726,5,43,1,TKT-000524,Medium,software,52.4,True,5
525,20250430,20250501,3,646,1,TKT-000525,Medium,battery,47.53,True,4
526,20250919,,4,602,13,TKT-000526,Medium,navigation,,False,
527,20241227,20241227,3,294,4,TKT-000527,High,battery,9.25,True,5
528,20250516,20250516,1,14,3,TKT-000528,High,battery,17.27,True,4
529,20251108,20251110,2,599,11,TKT-000529,Medium,connectivity,66.94,True,4
530,20250120,20250122,4,584,4,TKT-000530,Medium,connectivity,48.87,True,5
531,20241020,20241020,5,290,3,TKT-000531,Low,mechanical,11.34,True,5
532,20260328,20260328,2,603,6,TKT-000532,Medium,mechanical,18.73,True,3
533,20260523,20260523,5,936,6,TKT-000533,High,battery,23.11,True,5
534,20251208,20251212,3,926,12,TKT-000534,Low,connectivity,106.49,True,5
535,20251221,20251226,5,312,14,TKT-000535,Low,connectivity,135.16,True,4
536,20250801,20250801,5,99,5,TKT-000536,High,mechanical,7.67,True,4
537,20250528,20250528,2,944,6,TKT-000537,High,connectivity,20.1,True,4
538,20250321,20250321,1,710,4,TKT-000538,Medium,navigation,17.09,True,5
539,20240612,20240612,1,457,10,TKT-000539,High,navigation,23.9,True,2
540,20250703,20250707,1,817,13,TKT-000540,Low,navigation,99.82,True,3
541,20260423,20260425,2,328,7,TKT-000541,Medium,navigation,52.04,True,3
542,20260113,20260114,1,847,13,TKT-000542,Medium,connectivity,34.63,True,3
543,20250503,,3,971,11,TKT-000543,Low,battery,,False,
544,20250313,20250316,4,135,5,TKT-000544,Medium,software,85.38,True,4
545,20260412,20260412,3,698,6,TKT-000545,Critical,navigation,10.43,True,2
546,20250414,20250416,1,878,10,TKT-000546,Medium,connectivity,55.35,True,5
547,20240828,,4,873,4,TKT-000547,Critical,battery,,False,
548,20260530,20260530,2,943,4,TKT-000548,High,battery,15.26,True,5
549,20260218,,4,906,4,TKT-000549,Low,battery,,False,
550,20260416,,5,723,13,TKT-000550,High,navigation,,False,
551,20260301,20260305,3,165,12,TKT-000551,Low,mechanical,119.85,True,5
552,20240608,20240608,1,525,10,TKT-000552,High,connectivity,19.38,True,2
553,20250907,20250908,2,474,6,TKT-000553,Medium,battery,38.28,True,5
554,20251226,20251226,4,338,5,TKT-000554,High,mechanical,15.2,True,5
555,20250403,20250404,5,908,7,TKT-000555,Medium,navigation,40.67,True,5
556,20240803,20240805,3,494,2,TKT-000556,Medium,connectivity,48.98,True,5
557,20240917,,2,654,2,TKT-000557,Medium,navigation,,False,
558,20241216,20241219,3,921,8,TKT-000558,Low,mechanical,78.06,True,3
559,20241115,20241115,2,1,3,TKT-000559,High,mechanical,17.99,True,2
560,20241022,20241024,5,578,14,TKT-000560,Medium,navigation,54.59,True,4
561,20260102,20260109,3,419,6,TKT-000561,Low,battery,168.47,True,5
562,20240703,20240704,4,963,14,TKT-000562,Medium,navigation,36.74,True,2
563,20241114,20241117,5,619,14,TKT-000563,Medium,software,73.72,True,1
564,20250706,20250709,3,374,3,TKT-000564,Low,connectivity,79.47,True,4
565,20250910,20250912,2,479,11,TKT-000565,Low,connectivity,50.04,True,2
566,20250223,20250223,1,427,4,TKT-000566,Critical,navigation,6.68,True,2
567,20250614,20250617,1,905,2,TKT-000567,Low,mechanical,91.49,True,4
568,20250823,20250827,1,245,7,TKT-000568,Low,battery,114.92,True,5
569,20260329,20260331,4,897,14,TKT-000569,Medium,connectivity,53.43,True,3
570,20260518,20260522,4,723,13,TKT-000570,Low,navigation,99.41,True,3
571,20240804,20240804,2,264,4,TKT-000571,High,connectivity,17.12,True,3
572,20250126,20250127,3,148,11,TKT-000572,High,mechanical,25.0,True,4
573,20250225,20250227,1,550,9,TKT-000573,Medium,navigation,51.77,True,4
574,20250605,20250606,3,385,13,TKT-000574,High,navigation,28.51,True,3
575,20250320,20250321,5,641,2,TKT-000575,Medium,connectivity,47.07,True,4
576,20251231,20260101,4,548,10,TKT-000576,Medium,software,43.21,True,3
577,20250214,20250215,4,950,7,TKT-000577,Medium,connectivity,25.88,True,4
578,20260103,20260103,4,97,6,TKT-000578,Medium,mechanical,16.45,True,4
579,20250909,20250910,4,863,7,TKT-000579,Medium,connectivity,47.08,True,3
580,20241127,20241128,5,116,9,TKT-000580,Medium,software,34.34,True,5
581,20241104,20241106,5,345,12,TKT-000581,Medium,battery,57.18,True,4
582,20250622,20250623,1,750,6,TKT-000582,Medium,navigation,41.88,True,4
583,20250217,20250217,2,437,8,TKT-000583,Medium,navigation,22.27,True,3
584,20240829,,2,240,2,TKT-000584,Medium,mechanical,,False,
585,20251026,20251028,5,380,10,TKT-000585,Medium,connectivity,65.87,True,2
586,20260122,20260124,3,234,12,TKT-000586,Medium,battery,53.96,True,5
587,20250925,20250926,3,445,14,TKT-000587,Medium,battery,46.96,True,3
588,20251017,20251019,1,483,7,TKT-000588,Medium,connectivity,52.88,True,4
589,20260410,20260412,1,634,5,TKT-000589,Low,battery,52.03,True,5
590,20260312,20260314,5,863,7,TKT-000590,Medium,navigation,68.63,True,4
591,20241125,20241128,3,688,6,TKT-000591,Medium,battery,87.94,True,3
592,20251116,20251122,1,797,10,TKT-000592,Low,software,157.41,True,4
593,20260114,20260114,5,905,2,TKT-000593,Medium,software,6.17,True,4
594,20260110,20260110,1,926,12,TKT-000594,Critical,mechanical,4.72,True,1
595,20250423,,1,665,4,TKT-000595,High,navigation,,False,
596,20260208,20260208,1,845,7,TKT-000596,Critical,navigation,3.21,True,4
597,20251215,20251215,4,164,11,TKT-000597,Medium,mechanical,21.28,True,2
598,20240927,,3,271,5,TKT-000598,High,navigation,,False,
599,20260205,,1,590,7,TKT-000599,High,software,,False,
600,20251009,20251015,2,621,11,TKT-000600,Low,mechanical,149.66,True,5
601,20250430,20250505,2,490,2,TKT-000601,Low,connectivity,138.68,True,5
602,20260116,,2,605,1,TKT-000602,Low,navigation,,False,
603,20260405,20260407,5,68,10,TKT-000603,Medium,navigation,53.48,True,4
604,20250430,20250430,1,726,3,TKT-000604,High,navigation,23.86,True,5
605,20251122,20251122,4,371,5,TKT-000605,Critical,navigation,6.88,True,3
606,20260104,,1,563,13,TKT-000606,Medium,battery,,False,
607,20240915,20240918,5,137,13,TKT-000607,Medium,software,77.75,True,4
608,20250612,20250613,1,786,9,TKT-000608,High,battery,27.78,True,1
609,20250304,20250304,2,567,9,TKT-000609,High,battery,21.86,True,5
610,20260530,,1,963,14,TKT-000610,Medium,mechanical,,False,
611,20260209,,3,177,14,TKT-000611,High,connectivity,,False,
612,20250912,20250912,2,844,5,TKT-000612,Low,battery,14.09,True,4
613,20260211,20260214,2,319,3,TKT-000613,Medium,software,72.96,True,4
614,20250204,20250207,5,501,13,TKT-000614,Medium,battery,87.39,True,3
615,20251122,20251122,3,285,11,TKT-000615,High,battery,15.33,True,4
616,20241020,20241020,2,900,4,TKT-000616,Critical,mechanical,3.99,True,3
617,20240620,20240621,3,61,5,TKT-000617,Medium,navigation,41.54,True,4
618,20250710,20250712,4,11,8,TKT-000618,Medium,battery,62.59,True,4
619,20260530,20260530,2,458,7,TKT-000619,Medium,connectivity,12.36,True,4
620,20260305,20260306,1,380,10,TKT-000620,High,mechanical,31.92,True,4
621,20260109,20260109,2,630,9,TKT-000621,High,software,11.56,True,5
622,20241230,,4,55,10,TKT-000622,Medium,mechanical,,False,
623,20241204,20241205,2,59,2,TKT-000623,Medium,mechanical,38.78,True,4
624,20260425,20260430,4,846,6,TKT-000624,Low,navigation,143.34,True,3
625,20260220,20260224,5,100,13,TKT-000625,Low,mechanical,102.59,True,4
626,20260114,20260114,5,765,6,TKT-000626,High,navigation,9.51,True,5
627,20240911,20240914,1,629,2,TKT-000627,Medium,connectivity,75.87,True,4
628,20240825,20240828,4,467,14,TKT-000628,Medium,connectivity,89.07,True,5
629,20241201,20241202,1,24,14,TKT-000629,Medium,connectivity,29.59,True,4
630,20240924,20240926,3,660,9,TKT-000630,Medium,connectivity,58.91,True,5
631,20260528,20260529,3,154,4,TKT-000631,High,navigation,26.8,True,2
632,20260408,20260408,2,640,12,TKT-000632,Critical,navigation,8.96,True,4
633,20250222,20250224,4,91,13,TKT-000633,Low,battery,67.98,True,4
634,20241010,20241011,1,238,5,TKT-000634,Medium,battery,47.86,True,5
635,20241012,20241012,5,707,4,TKT-000635,Medium,navigation,21.51,True,4
636,20250803,20250804,3,612,6,TKT-000636,Low,navigation,34.26,True,4
637,20260320,20260321,1,474,6,TKT-000637,Medium,mechanical,40.46,True,2
638,20260419,20260423,1,209,2,TKT-000638,Low,battery,99.21,True,4
639,20250104,20250106,5,658,6,TKT-000639,Medium,software,62.6,True,4
640,20250812,20250814,2,306,4,TKT-000640,Medium,mechanical,51.92,True,4
641,20260306,20260308,4,292,10,TKT-000641,Medium,mechanical,68.48,True,4
642,20260430,20260430,3,645,1,TKT-000642,High,battery,22.4,True,4
643,20260319,20260320,1,62,3,TKT-000643,High,navigation,26.66,True,5
644,20250711,20250717,2,208,9,TKT-000644,Low,battery,160.09,True,4
